InterventionID,Intervention_Name,Protocol,Protocol_Version,Outcome_Domain,NumStudiesMeetingStandards,NumStudiesEligible,Class_type_General,Class_type_Inclusion,Delivery_Method_Individual,Delivery_Method_School,Delivery_Method_Small_Group,Delivery_Method_Whole_Class,Demographics_of_Study_Sample_English_language_learners,Demographics_of_Study_Sample_Free_or_reduced_price_lunch,Demographics_of_Study_Sample_International,Demographics_of_Study_Sample_Students_with_disabilities,Ethnicity_Hispanic,Ethnicity_Not_Hispanic,Gender_Female,Gender_Male,Grade_1,Grade_10,Grade_11,Grade_12,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9,Grade_K,Grade_PK,Grade_PS,Program_Type_Curriculum,Program_Type_Policy,Program_Type_Practice,Program_Type_School_level,Program_Type_Supplement,Program_Type_Teacher_level,Race_Asian,Race_Black,Race_Native_American,Race_Other,Race_Pacific_Islander,Race_White,Region_State_Alabama,Region_State_Alaska,Region_State_Arizona,Region_State_Arkansas,Region_State_California,Region_State_Colorado,Region_State_Connecticut,Region_State_Delaware,Region_State_District_of_Columbia,Region_State_Florida,Region_State_Georgia,Region_State_Hawaii,Region_State_Idaho,Region_State_Illinois,Region_State_Indiana,Region_State_Iowa,Region_State_Kansas,Region_State_Kentucky,Region_State_Louisiana,Region_State_Maine,Region_State_Maryland,Region_State_Massachusetts,Region_State_Michigan,Region_State_Midwest,Region_State_Minnesota,Region_State_Mississippi,Region_State_Missouri,Region_State_Montana,Region_State_Nebraska,Region_State_Nevada,Region_State_New_Hampshire,Region_State_New_Jersey,Region_State_New_Mexico,Region_State_New_York,Region_State_North_Carolina,Region_State_North_Dakota,Region_State_Northeast,Region_State_Ohio,Region_State_Oklahoma,Region_State_Oregon,Region_State_Pennsylvania,Region_State_Rhode_Island,Region_State_South,Region_State_South_Carolina,Region_State_South_Dakota,Region_State_Tennessee,Region_State_Texas,Region_State_Utah,Region_State_Vermont,Region_State_Virginia,Region_State_Washington,Region_State_West,Region_State_West_Virginia,Region_State_Wisconsin,Region_State_Wyoming,School_type_Charter,School_type_Parochial,School_type_Private,School_type_Public,Urbanicity_Rural,Urbanicity_Suburban,Urbanicity_Urban,Intervention_Page_URL,Sample_Size_Intervention,Effectiveness_Rating
727,Reciprocal Teaching,Adolescent Literacy,2.0,Comprehension,6,6,,,,,1.00,,0.00,100.00,1.00,,0.00,100.00,44.45,55.54,,1.00,1.00,1.00,,,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,80.64,0.00,19.35,,14.36,0.00,,1.00,,,1.00,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,1.00,,,,,,,1.00,1.00,,1.00,/intervention/727,280,Mixed Effects
728,Reading Apprenticeship®,Adolescent Literacy,2.0,Comprehension,1,1,,,,,,1.00,0.00,47.00,,,25.00,75.00,50.00,50.00,,,,,,,,,,,,1.00,,,,,,,,,,,41.00,,,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,1.00,/intervention/728,1140,Potentially Positive Effects
729,Reading Mastery,Adolescent Literacy,2.0,Reading fluency,1,1,,,,,,1.00,,70.00,,,,,58.00,42.00,,,,,,,1.00,1.00,,,,,,,,,,,,,,,98.00,,,,27.50,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,1.00,,,1.00,/intervention/729,57,Potentially Positive Effects
729,Reading Mastery,Adolescent Literacy,2.0,Comprehension,1,1,,,,,,1.00,,70.00,,,,,58.00,42.00,,,,,,,1.00,1.00,,,,,,,,,,,,,,,98.00,,,,27.50,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,1.00,,,1.00,/intervention/729,162,Potentially Negative Effects
733,Reading Plus®,Adolescent Literacy,2.0,Comprehension,1,1,,,1.00,,,,22.00,,,,45.00,55.00,,,,,,,,,,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,45.00,,,,8.00,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,1.00,,,1.00,/intervention/733,13128,Potentially Positive Effects
745,Advancement Via Individual Determination (AVID),Adolescent Literacy,2.0,Comprehension,1,1,,,,,,1.00,,,,,6.00,94.00,75.00,25.00,,1.00,1.00,1.00,,,,,,,,1.00,,,,,,,,,,4.00,29.00,,,,60.00,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,1.00,,1.00,,/intervention/745,96,No Discernible Effects
773,Student team reading and writing,Adolescent Literacy,2.0,Comprehension,2,2,,,,,1.00,,,67.00,,,,,,,,,,,,,,,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,1.00,,,,,,1.00,,,,,,,,,,,,,,,,1.00,,,1.00,/intervention/773,5209,Potentially Positive Effects
773,Student team reading and writing,Adolescent Literacy,2.0,Literacy achievement,1,1,,,,,1.00,,,67.00,,,,,,,,,,,,,,,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,1.00,,,,,,1.00,,,,,,,,,,,,,,,,1.00,,,1.00,/intervention/773,3986,No Discernible Effects
325,Read Naturally®,Adolescent Literacy,2.1,Literacy achievement,1,1,,,,,1.00,,35.00,65.00,,,39.00,61.00,44.00,56.00,,,,,,1.00,1.00,1.00,,,,,,,,,,,,,,,35.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,1.00,/intervention/325,156,No Discernible Effects
611,Talent Development Middle Grades Program,Adolescent Literacy,2.1,Comprehension,1,1,,,,,,1.00,,,,,13.00,87.00,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,82.00,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,1.00,,,,,,,,,,,,,,,,,,1.00,,,1.00,/intervention/611,24,No Discernible Effects
790,LANGUAGE!®,Adolescent Literacy,2.1,Reading fluency,1,1,,,,,,1.00,10.00,52.00,,,65.00,35.00,,,,1.00,,,,,,,,,,1.00,,,,,,,,,,,26.00,,,,7.00,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,1.00,,,1.00,/intervention/790,640,No Discernible Effects
790,LANGUAGE!®,Adolescent Literacy,2.1,Comprehension,1,1,,,,,,1.00,10.00,52.00,,,65.00,35.00,,,,1.00,,,,,,,,,,1.00,,,,,,,,,,,26.00,,,,7.00,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,1.00,,,1.00,/intervention/790,632,No Discernible Effects
235,Project Read® Phonology,Students with a Specific Learning Disability,2.0,Reading achievement,1,1,,,,,1.00,,100.00,100.00,,,36.00,64.00,39.70,60.30,1.00,,,,1.00,1.00,1.00,1.00,,,,,1.00,,,,,,,,,,9.00,,,,55.00,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,1.00,,,1.00,/intervention/235,66,No Discernible Effects
235,Project Read® Phonology,Students with a Specific Learning Disability,2.0,Alphabetics,1,1,,,,,1.00,,100.00,100.00,,,36.00,64.00,39.70,60.30,1.00,,,,1.00,1.00,1.00,1.00,,,,,1.00,,,,,,,,,,9.00,,,,55.00,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,1.00,,,1.00,/intervention/235,14,No Discernible Effects
235,Project Read® Phonology,Students with a Specific Learning Disability,2.0,Comprehension,1,1,,,,,1.00,,100.00,100.00,,,36.00,64.00,39.70,60.30,1.00,,,,1.00,1.00,1.00,1.00,,,,,1.00,,,,,,,,,,9.00,,,,55.00,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,1.00,,,1.00,/intervention/235,14,No Discernible Effects
325,Read Naturally®,Students with a Specific Learning Disability,2.0,Reading fluency,1,1,,,1.00,,,,0.00,,,,,,40.00,60.00,,,,,,,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,1.00,,,,,,/intervention/325,20,No Discernible Effects
325,Read Naturally®,Students with a Specific Learning Disability,2.0,Writing achievement,1,1,,,1.00,,,,0.00,,,,,,40.00,60.00,,,,,,,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,1.00,,,,,,/intervention/325,20,Potentially Positive Effects
665,Lindamood Phoneme Sequencing® (LiPS®),Students with a Specific Learning Disability,2.0,Alphabetics,1,1,,,1.00,,,,,,,,,,28.00,72.00,,,,,,,1.00,,,,,,,,,,,,,,,,35.00,,,,65.00,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,1.00,,,,/intervention/665,50,Potentially Positive Effects
665,Lindamood Phoneme Sequencing® (LiPS®),Students with a Specific Learning Disability,2.0,Reading fluency,1,1,,,1.00,,,,,,,,,,28.00,72.00,,,,,,,1.00,,,,,,,,,,,,,,,,35.00,,,,65.00,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,1.00,,,,/intervention/665,50,Potentially Positive Effects
665,Lindamood Phoneme Sequencing® (LiPS®),Students with a Specific Learning Disability,2.0,Comprehension,1,1,,,1.00,,,,,,,,,,28.00,72.00,,,,,,,1.00,,,,,,,,,,,,,,,,35.00,,,,65.00,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,1.00,,,,/intervention/665,50,No Discernible Effects
665,Lindamood Phoneme Sequencing® (LiPS®),Students with a Specific Learning Disability,2.0,Writing achievement,1,1,,,1.00,,,,,,,,,,28.00,72.00,,,,,,,1.00,,,,,,,,,,,,,,,,35.00,,,,65.00,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,1.00,,,,/intervention/665,50,Potentially Negative Effects
665,Lindamood Phoneme Sequencing® (LiPS®),Students with a Specific Learning Disability,2.0,General Mathematics Achievement,1,1,,,1.00,,,,,,,,,,28.00,72.00,,,,,,,1.00,,,,,,,,,,,,,,,,35.00,,,,65.00,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,1.00,,,,/intervention/665,50,Potentially Positive Effects
7,Peer-Assisted Learning Strategies,Students with a Specific Learning Disability,2.1,General Mathematics Achievement,1,1,,,,,1.00,,100.00,57.00,,,,,34.66,65.33,,,,,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,34.00,,,,78.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,1.00,,,,,,,,,,,,,,,1.00,/intervention/7,40,No Discernible Effects
7,Peer-Assisted Learning Strategies,Students with a Specific Learning Disability,2.1,Reading fluency,2,2,,,,,1.00,,100.00,57.00,,,,,34.66,65.33,,,,,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,34.00,,,,78.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,1.00,,,,,,,,,,,,,,,1.00,/intervention/7,60,Potentially Positive Effects
7,Peer-Assisted Learning Strategies,Students with a Specific Learning Disability,2.1,Comprehension,2,2,,,,,1.00,,100.00,57.00,,,,,34.66,65.33,,,,,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,34.00,,,,78.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,1.00,,,,,,,,,,,,,,,1.00,/intervention/7,60,Potentially Positive Effects
729,Reading Mastery,Students with a Specific Learning Disability,2.1,Comprehension,1,1,,,,,1.00,,,,,,3.00,97.00,23.00,77.00,,,,,1.00,1.00,1.00,,,,,,,,,,,,,,,,23.00,,,,70.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,1.00,,/intervention/729,30,No Discernible Effects
729,Reading Mastery,Students with a Specific Learning Disability,2.1,Alphabetics,1,1,,,,,1.00,,,,,,3.00,97.00,23.00,77.00,,,,,1.00,1.00,1.00,,,,,,,,,,,,,,,,23.00,,,,70.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,1.00,,/intervention/729,30,No Discernible Effects
759,Repeated Reading,Students with a Specific Learning Disability,2.2,Comprehension,2,2,,,1.00,,1.00,,6.00,,,,0.00,100.00,28.17,71.82,,1.00,1.00,1.00,,,,1.00,1.00,1.00,,1.00,,,,,,,,,,,62.50,,,,37.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,1.00,1.00,,,/intervention/759,78,Potentially Positive Effects
759,Repeated Reading,Students with a Specific Learning Disability,2.2,Alphabetics,1,1,,,1.00,,1.00,,6.00,,,,0.00,100.00,28.17,71.82,,1.00,1.00,1.00,,,,1.00,1.00,1.00,,1.00,,,,,,,,,,,62.50,,,,37.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,1.00,1.00,,,/intervention/759,62,No Discernible Effects
759,Repeated Reading,Students with a Specific Learning Disability,2.2,Reading fluency,1,1,,,1.00,,1.00,,6.00,,,,0.00,100.00,28.17,71.82,,1.00,1.00,1.00,,,,1.00,1.00,1.00,,1.00,,,,,,,,,,,62.50,,,,37.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,1.00,1.00,,,/intervention/759,62,No Discernible Effects
759,Repeated Reading,Students with a Specific Learning Disability,2.2,Reading achievement,1,1,,,1.00,,1.00,,6.00,,,,0.00,100.00,28.17,71.82,,1.00,1.00,1.00,,,,1.00,1.00,1.00,,1.00,,,,,,,,,,,62.50,,,,37.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,1.00,1.00,,,/intervention/759,62,No Discernible Effects
762,Spelling Mastery,Students with a Specific Learning Disability,2.2,Writing achievement,2,2,,,,,,1.00,,,,,,,31.60,68.40,,,,,1.00,1.00,1.00,,,,,,,,,,,,,,,,25.00,,,,75.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,1.00,,,/intervention/762,70,Potentially Positive Effects
271,Dialogic Reading,Early Childhood Education for Children with Disabilities,2.0,Communication/ Language,2,2,,,1.00,,,,,,,,,,28.46,71.53,,,,,,,,,,,,,,1.00,,,,,,,,,18.00,,,,67.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,1.00,,,,/intervention/271,52,Potentially Positive Effects
274,Phonological Awareness Training,Early Childhood Education for Children with Disabilities,2.0,Communication/ Language,4,4,,,,,1.00,,,,,,,,22.00,78.00,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,1.00,,,1.00,/intervention/274,78,Positive Effects
743,Lovaas Model of Applied Behavior Analysis,Early Childhood Education for Children with Disabilities,2.0,Communication/ Language,1,1,,,1.00,,,,,,,,21.00,79.00,17.54,82.45,,,,,,,,,,,,,,1.00,,,,,,,,14.00,14.00,,,,50.00,,,,,1.00,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,1.00,,,,,,,,1.00,/intervention/743,23,No Discernible Effects
743,Lovaas Model of Applied Behavior Analysis,Early Childhood Education for Children with Disabilities,2.0,Social-emotional development,1,1,,,1.00,,,,,,,,21.00,79.00,17.54,82.45,,,,,,,,,,,,,,1.00,,,,,,,,14.00,14.00,,,,50.00,,,,,1.00,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,1.00,,,,,,,,1.00,/intervention/743,23,No Discernible Effects
743,Lovaas Model of Applied Behavior Analysis,Early Childhood Education for Children with Disabilities,2.0,Functional abilities,1,1,,,1.00,,,,,,,,21.00,79.00,17.54,82.45,,,,,,,,,,,,,,1.00,,,,,,,,14.00,14.00,,,,50.00,,,,,1.00,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,1.00,,,,,,,,1.00,/intervention/743,23,No Discernible Effects
743,Lovaas Model of Applied Behavior Analysis,Early Childhood Education for Children with Disabilities,2.0,Cognition,1,1,,,1.00,,,,,,,,21.00,79.00,17.54,82.45,,,,,,,,,,,,,,1.00,,,,,,,,14.00,14.00,,,,50.00,,,,,1.00,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,1.00,,,,,,,,1.00,/intervention/743,28,Potentially Positive Effects
763,Social Skills Training,Early Childhood Education for Children with Disabilities,2.0,Cognition,1,1,,,,,,1.00,,,,,29.00,71.00,26.21,73.78,,,,,,,,,,,,,,1.00,,,,,,,,8.00,45.68,,,,29.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,1.00,,1.00,,/intervention/763,65,No Discernible Effects
763,Social Skills Training,Early Childhood Education for Children with Disabilities,2.0,Social-emotional development,3,3,,,,,,1.00,,,,,29.00,71.00,26.21,73.78,,,,,,,,,,,,,,1.00,,,,,,,,8.00,45.68,,,,29.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,1.00,,1.00,,/intervention/763,135,Positive Effects
764,Milieu Teaching,Early Childhood Education for Children with Disabilities,2.0,Communication/ Language,1,1,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,1.00,,,,,,,,,,,,,1.00,,,,/intervention/764,40,No Discernible Effects
752,First Step to Success,Children Identified With Or At Risk For An Emotional Disturbance,2.0,Social outcomes,1,1,,,1.00,,,,16.00,63.75,,,57.00,43.00,26.81,73.18,1.00,,,,1.00,1.00,,,,,,,1.00,,,,,,,,,,,,,,37.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,1.00,,,,,,,,,,,,1.00,,,,,,,1.00,,,1.00,/intervention/752,197,Potentially Positive Effects
752,First Step to Success,Children Identified With Or At Risk For An Emotional Disturbance,2.0,Reading achievement,1,1,,,1.00,,,,16.00,63.75,,,57.00,43.00,26.81,73.18,1.00,,,,1.00,1.00,,,,,,,1.00,,,,,,,,,,,,,,37.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,1.00,,,,,,,,,,,,1.00,,,,,,,1.00,,,1.00,/intervention/752,193,No Discernible Effects
752,First Step to Success,Children Identified With Or At Risk For An Emotional Disturbance,2.0,Other academic performance,1,1,,,1.00,,,,16.00,63.75,,,57.00,43.00,26.81,73.18,1.00,,,,1.00,1.00,,,,,,,1.00,,,,,,,,,,,,,,37.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,1.00,,,,,,,,,,,,1.00,,,,,,,1.00,,,1.00,/intervention/752,194,Potentially Positive Effects
752,First Step to Success,Children Identified With Or At Risk For An Emotional Disturbance,2.0,External behavior,2,2,,,1.00,,,,16.00,63.75,,,57.00,43.00,26.81,73.18,1.00,,,,1.00,1.00,,,,,,,1.00,,,,,,,,,,,,,,37.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,1.00,,,,,,,,,,,,1.00,,,,,,,1.00,,,1.00,/intervention/752,243,Positive Effects
752,First Step to Success,Children Identified With Or At Risk For An Emotional Disturbance,2.0,Emotional/internal behavior,1,1,,,1.00,,,,16.00,63.75,,,57.00,43.00,26.81,73.18,1.00,,,,1.00,1.00,,,,,,,1.00,,,,,,,,,,,,,,37.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,1.00,,,,,,,,,,,,1.00,,,,,,,1.00,,,1.00,/intervention/752,46,Potentially Positive Effects
766,The Incredible Years,Children Identified With Or At Risk For An Emotional Disturbance,2.0,External behavior,1,1,,,1.00,,,,,,,,,,10.00,90.00,1.00,,,,1.00,,,,,,,,1.00,1.00,,,,,,,,,,,,,79.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,1.00,/intervention/766,51,Potentially Positive Effects
766,The Incredible Years,Children Identified With Or At Risk For An Emotional Disturbance,2.0,Social outcomes,1,1,,,1.00,,,,,,,,,,10.00,90.00,1.00,,,,1.00,,,,,,,,1.00,1.00,,,,,,,,,,,,,79.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,1.00,/intervention/766,51,Potentially Positive Effects
767,Coping Power,Children Identified With Or At Risk For An Emotional Disturbance,2.0,External behavior,3,3,,,,,1.00,,,,,,,,30.28,69.71,,,,,,,1.00,1.00,,,,,,,,,,,,,,,75.50,,,,32.36,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,1.00,,,,,,,,,,,,,,,,,,1.00,1.00,/intervention/767,650,Positive Effects
767,Coping Power,Children Identified With Or At Risk For An Emotional Disturbance,2.0,Social outcomes,1,1,,,,,1.00,,,,,,,,30.28,69.71,,,,,,,1.00,1.00,,,,,,,,,,,,,,,75.50,,,,32.36,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,1.00,,,,,,,,,,,,,,,,,,1.00,1.00,/intervention/767,332,No Discernible Effects
783,Early Risers,Children Identified With Or At Risk For An Emotional Disturbance,2.0,External behavior,2,2,,,1.00,,,,,,,,,,36.37,63.62,1.00,,,,1.00,,,,,,,,1.00,,,,,,,,,,84.00,,,,89.00,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,1.00,/intervention/783,380,Potentially Positive Effects
783,Early Risers,Children Identified With Or At Risk For An Emotional Disturbance,2.0,Social outcomes,2,2,,,1.00,,,,,,,,,,36.37,63.62,1.00,,,,1.00,,,,,,,,1.00,,,,,,,,,,84.00,,,,89.00,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,1.00,/intervention/783,380,Potentially Positive Effects
783,Early Risers,Children Identified With Or At Risk For An Emotional Disturbance,2.0,Academic achievement,2,2,,,1.00,,,,,,,,,,36.37,63.62,1.00,,,,1.00,,,,,,,,1.00,,,,,,,,,,84.00,,,,89.00,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,1.00,/intervention/783,389,Potentially Positive Effects
783,Early Risers,Children Identified With Or At Risk For An Emotional Disturbance,2.0,Emotional/internal behavior,1,1,,,1.00,,,,,,,,,,36.37,63.62,1.00,,,,1.00,,,,,,,,1.00,,,,,,,,,,84.00,,,,89.00,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,1.00,/intervention/783,181,No Discernible Effects
795,Fast Track: Elementary School,Children Identified With Or At Risk For An Emotional Disturbance,2.0,Emotional/internal behavior,1,1,,,1.00,,,,,,,,,,31.00,69.00,,,,,,,,,,,,,1.00,,,,,,,,,,51.00,,,,47.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,1.00,,,,1.00,,1.00,,,1.00,,,,,1.00,1.00,,,,,,,,1.00,,1.00,/intervention/795,855,Potentially Positive Effects
795,Fast Track: Elementary School,Children Identified With Or At Risk For An Emotional Disturbance,2.0,Reading achievement,1,1,,,1.00,,,,,,,,,,31.00,69.00,,,,,,,,,,,,,1.00,,,,,,,,,,51.00,,,,47.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,1.00,,,,1.00,,1.00,,,1.00,,,,,1.00,1.00,,,,,,,,1.00,,1.00,/intervention/795,551,Potentially Positive Effects
795,Fast Track: Elementary School,Children Identified With Or At Risk For An Emotional Disturbance,2.0,External behavior,1,1,,,1.00,,,,,,,,,,31.00,69.00,,,,,,,,,,,,,1.00,,,,,,,,,,51.00,,,,47.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,1.00,,,,1.00,,1.00,,,1.00,,,,,1.00,1.00,,,,,,,,1.00,,1.00,/intervention/795,860,Potentially Positive Effects
795,Fast Track: Elementary School,Children Identified With Or At Risk For An Emotional Disturbance,2.0,Social outcomes,1,1,,,1.00,,,,,,,,,,31.00,69.00,,,,,,,,,,,,,1.00,,,,,,,,,,51.00,,,,47.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,1.00,,,,1.00,,1.00,,,1.00,,,,,1.00,1.00,,,,,,,,1.00,,1.00,/intervention/795,844,Potentially Positive Effects
102,Building Decision Skills,Character Education,1.0,"Knowledge, attitudes, & values",1,1,,,,,,1.00,,,,,,,75.00,25.00,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,/intervention/102,282,Potentially Positive Effects
103,Caring School Community (CSC),Character Education,1.0,Academic achievement,2,2,,,,1.00,,,,,,,,,,,1.00,,,,1.00,1.00,1.00,1.00,1.00,,,,1.00,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,1.00,,,,,,,1.00,1.00,1.00,1.00,/intervention/103,3014,Potentially Positive Effects
103,Caring School Community (CSC),Character Education,1.0,"Knowledge, attitudes, & values",2,2,,,,1.00,,,,,,,,,,,1.00,,,,1.00,1.00,1.00,1.00,1.00,,,,1.00,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,1.00,,,,,,,1.00,1.00,1.00,1.00,/intervention/103,2304,Positive Effects
103,Caring School Community (CSC),Character Education,1.0,Behavior,2,2,,,,1.00,,,,,,,,,,,1.00,,,,1.00,1.00,1.00,1.00,1.00,,,,1.00,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,1.00,,,,,,,1.00,1.00,1.00,1.00,/intervention/103,2336,Positive Effects
